Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (%)
 YEAR  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -9.58  -71.30  -21.66  -29.08  -15.09
 1961  -12.09  -27.16  -17.21  -30.26  -38.18
 1962  -13.74  -18.62  -40.20  -31.27  -18.60
 1963  -18.95  -21.18  -26.67  -22.69  -39.06
 1964  -18.75  -27.06  -23.15  -27.08  -29.88
 1965  -18.56  -38.12   -9.41  -40.23  -21.79
 1966   -5.98  -27.89  -18.87  -21.23  -13.07
 1967  -19.16  -30.85  -15.86  -23.21  -17.04
 1968  -19.47  -34.24  -26.31  -25.49  -27.31
 1969  -13.61  -19.43  -21.73  -28.71  -36.30
 1970  -15.68  -23.44  -21.57  -27.17  -24.56
 1971   -6.58  -19.46  -24.23  -23.25  -17.11
 1972  -16.54  -39.29  -12.67  -22.13  -28.25
 1973   -8.80  -22.69   -7.95  -15.72  -31.71
 1974  -17.67  -19.48  -22.53  -24.76  -22.67
 1975  -13.40  -39.57  -32.35  -24.32  -21.96
 1976  -23.09  -20.87  -37.22  -29.41   -8.63
 1977   -9.61  -20.15  -23.03  -29.08  -25.11
 1978  -10.92  -13.94  -14.82  -16.44  -17.91
 1979   -2.81  -31.04  -12.70  -15.15  -31.12
 1980  -17.06  -18.48  -18.05  -34.91  -29.00
 1981   -6.08  -22.02  -13.77  -14.64  -29.10
 1982  -12.47  -28.64  -23.65  -13.72  -16.78
 1983  -13.30  -37.26  -27.99  -15.58  -20.76
 1984  -13.45  -39.55  -21.37  -32.84  -10.21
 1985  -13.15  -34.22  -18.27  -14.42  -20.93
 1986  -11.18  -25.25  -11.07  -16.15  -20.45
 1987   -8.15  -28.49  -26.36  -10.13  -15.56
 1988  -11.93  -15.74  -18.87  -20.91  -18.90
 1989  -15.87  -21.02  -28.18   -6.50  -33.73
 1990   -9.64  -21.15  -22.98  -18.13  -23.78
 1991  -14.63  -21.58  -23.26  -21.32  -21.77
 1992  -12.38  -25.61  -22.23  -16.69  -20.71
 1993  -15.53  -19.63  -15.05  -18.94  -31.90
 1994  -13.95  -25.94  -21.03  -17.74  -14.36
 1995  -17.24  -40.04  -21.32  -26.11  -25.24
 1996  -15.01  -24.43  -51.19  -15.12  -15.88
 1997   -5.29  -16.72  -25.81   -7.46  -32.38
 1998  -24.66  -39.52  -25.32  -21.34  -38.08
 1999  -12.33  -11.80  -15.80  -27.66  -35.92
