Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        182.6   128.3   134.7   272.8   194.6
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960    2.92  -35.71    6.79   -2.27   -3.18
 1961    7.92   22.36   -0.06    9.10    2.26
 1962   -6.10    2.10   -9.89  -13.63    1.68
 1963    0.41    6.98  -12.29    8.33   -6.21
 1964    4.46  -10.57   22.69   -0.56    8.78
 1965   -2.58   -7.00   -0.23   -7.60    5.73
 1966   -3.03   -3.54   -5.52    5.60  -13.07
 1967    1.28   -6.30   13.35   -6.17    8.36
 1968    2.95  -29.79    1.27   11.87   13.19
 1969    3.62    4.12   -0.08    2.54    7.35
 1970    0.85   -8.70  -16.75   17.28   -3.69
 1971   11.67    2.22  -13.97   32.32    6.69
 1972   -2.50    6.08    3.00    0.90  -16.73
 1973   -0.72   -1.75    1.07   -1.31   -0.46
 1974    6.24   19.49   11.98   -1.80    4.82
 1975   -3.73  -19.34    6.39   -3.51   -0.77
 1976   -9.29  -14.58   -6.06   -9.05   -8.40
 1977   10.90   13.98   -1.74   10.06   18.82
 1978   -3.02  -13.94   14.64   -4.23   -6.34
 1979   -2.27    7.15   -9.31  -15.15   14.45
 1980   -1.54   21.07   -4.66  -13.31    2.24
 1981   -6.07  -22.02  -13.77    0.23    0.94
 1982   -1.13    4.78  -17.38    6.29   -4.16
 1983    2.63  -10.89   12.18   -5.36   16.11
 1984   -1.39   -8.23    6.20   -2.90   -0.01
 1985   -7.17  -34.22   -7.54    1.70   -1.55
 1986    9.57  -13.86  -11.07   27.36   14.38
 1987   -7.99  -21.01   -6.89   -7.13   -1.40
 1988   -9.37   11.58   -1.08  -20.91  -12.75
 1989    5.97   13.19    4.57    8.59   -1.49
 1990   -5.92   15.68   -8.09   -5.54  -19.19
 1991   11.33  -12.69   25.45   11.26   17.48
 1992   -3.79   15.07  -15.16  -16.69    9.73
 1993    2.90   27.35   13.24    0.06  -16.38
 1994    1.00  -19.03    7.18    1.18    9.67
 1995  -11.00   -7.10   -4.41  -16.97   -9.76
 1996    4.25   -3.73   28.79    6.36  -10.43
 1997   -2.69    4.95    2.26   -7.46   -4.45
 1998    9.81   47.46  -13.15    4.98    7.64
 1999    2.47    1.05   14.08    2.75   -5.02
 2000   -1.27  -29.08   18.89   -6.36   10.24
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    1.01  -14.03   -4.63
 2002    8.17    6.43   11.16   16.55   -4.49
 2003    7.22    8.08   -9.23   15.02    7.09
 2004   -0.59  -21.09  -15.69   15.67    0.57
 2005    1.08    4.19   13.58    3.36  -12.84
 2006   -6.46    8.45  -14.90   -9.98   -5.50
 2007    2.04   -1.61    4.29    3.35    1.04
 2008    5.16   41.04   -1.49   -3.94   -1.12
 2009    5.11    9.62   13.87   14.06  -16.47
 2010    5.74   30.20  -19.52   15.05   -5.95
 2011    0.91  -13.20    3.67    4.83    2.80
 2012   -0.39   -4.14   20.76  -12.86    4.92
 2013    6.68  -23.99   24.50   10.52    9.17
 2014   -1.04  -11.42   -7.16   16.83  -15.01
 2015   -8.90    9.50  -14.01  -16.18   -7.27
 2016   -8.66    7.86   -5.21  -16.68  -10.70
 2017   -1.24   25.65   -6.62  -10.42   -2.38
 2018   -6.73  -15.20  -10.77   -6.95    1.96
 2019  -10.64   -9.62   -5.51  -14.71   -9.18
 2020   -3.35   32.33    0.80  -18.54   -8.44
 2021   -3.06   -8.50   18.40  -17.85    6.40
 2022   -8.54  -16.41   21.64   -8.30  -24.60
 2023  -11.06  -12.87   13.89  -28.54   -2.64
 2024    3.34   10.85   17.36   -0.58   -5.80
 2025   11.26   15.39   -4.84   17.75   10.59
 2026   -0.04    8.09    1.07   -9.36    6.91
 2027    7.91   15.56    8.87    6.86    3.67
 2028   -8.96  -12.41   17.32  -15.32  -15.98
 2029    1.45  -19.62   25.17   -2.02    3.77
 2030   -5.79    0.56    9.11  -15.83   -6.21
 2031    6.48  -18.19   26.60   16.47   -5.21
 2032   -0.33  -11.36    5.27    4.44   -3.61
 2033   11.94   10.08   -0.76   20.74    9.62
 2034   -3.53  -28.07    4.72    0.81    0.87
 2035   13.60   14.71   28.11   16.94   -1.85
 2036   -5.56   -7.33    2.03   -7.15   -7.40
 2037    2.30   32.48   -8.28    1.83   -9.59
 2038   -2.58    1.90    3.84   -2.46  -10.14
 2039   -5.38   -8.55    9.93   -5.93  -13.12
 2040    6.17    9.75    9.79    2.12    7.00
 2041   -6.68   -8.42   11.65  -17.08   -3.64
 2042   -8.23   -3.82  -10.32   -8.57   -9.23
 2043    0.98  -23.71   21.38   -5.36   12.02
 2044   11.01    1.23   33.54    3.42   12.50
 2045   -0.63  -21.52    1.92    4.13    4.71
 2046   -3.18   -3.06   16.45  -18.57    4.73
 2047   -5.44   25.70   -1.01  -13.99  -17.05
 2048    3.37   12.09   16.58   -6.13    1.81
 2049   -0.64   -6.75  -15.82   -7.37   23.32
 2050   -0.87   17.84   -3.88   -4.00   -6.74
 2051    0.38   15.64   -1.19   -6.11    0.52
 2052    4.34  -16.33   27.01    3.98    2.75
 2053   -6.86  -29.33   -0.61  -12.91   12.12
 2054    6.48   16.84    6.17    6.75   -0.52
 2055   -2.14   -1.50   -2.64  -12.16   11.84
 2056   10.26  -14.09   14.91    1.29   35.66
 2057    0.28    6.96   -6.81    1.36   -0.73
 2058   -8.01  -11.01   -7.93   -7.36   -6.99
 2059    6.36   -2.55   20.46   11.46   -4.70
