Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     NDJ     FMA     MJJ     ASO
        163.2   161.3   135.7   160.9   194.7
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960    7.02  -21.80   19.83    6.21    6.05
 1961   10.71   21.11   10.12    1.30   10.31
 1962   -4.63   -7.93    1.09  -10.55   -0.98
 1963    0.82   -3.54   -1.49    9.36   -1.03
 1964   -4.29   -1.35   -1.16    3.18  -15.10
 1965   -1.57   -9.78   27.19  -14.48   -4.16
 1966    4.78   -6.40   -5.05   22.56    6.20
 1967    6.82   19.63    4.92   -9.50   11.00
 1968    1.67    5.67    2.11    3.34   -3.34
 1969   -5.28  -13.99  -14.55    6.59   -1.41
 1970   -4.80   -0.50    0.04  -17.28   -1.41
 1971   -1.61   -3.62   19.54  -12.36   -5.81
 1972    1.51   15.44   -0.22  -13.37    3.47
 1973    6.63    7.68   -7.40   27.89   -2.04
 1974    1.58   -7.06    0.01    8.76    3.91
 1975   -4.14    3.42   -8.02  -13.21   -0.19
 1976   -4.31   -2.16   -9.22    2.44   -8.24
 1977    4.07   10.65   10.56    1.72   -3.95
 1978   -6.02  -11.32   -3.12  -12.66    1.85
 1979    5.66    3.64    1.64   -0.21   14.97
 1980   -5.14    8.05    1.35  -13.99  -13.29
 1981    3.38    7.48    6.91  -10.53    9.03
 1982    0.17   -1.70    4.45   -3.46    1.74
 1983   -1.77  -27.11   -1.30    8.97   10.01
 1984    7.62   -9.23   -6.91   36.23    8.05
 1985   -8.33  -23.94   -3.16   -7.46    0.26
 1986    0.52    4.88   14.10   -1.49  -10.89
 1987   -3.15    4.18   -6.29  -10.13   -1.25
 1988   -0.08   15.41    3.80   -9.04   -8.20
 1989    8.91   17.47   -2.65   24.09   -2.68
 1990    4.19   13.72   -4.44   -2.60    7.93
 1991   -6.29    3.79    3.05  -17.95  -11.51
 1992    6.45    1.08   -5.53   28.45    1.06
 1993   -6.28  -19.63   -1.60   -0.69   -3.10
 1994   -7.89   -5.82    3.47  -17.74   -9.40
 1995    1.05    0.87    1.67    5.61   -3.01
 1996   12.03    7.04   15.15   24.34    3.82
 1997    1.34   -0.37   -7.84   16.30   -3.20
 1998    0.15  -13.88  -15.44    7.02   16.95
 1999   -5.45    1.56   -2.61  -27.66    5.12
 2000   -9.52   -5.90   -6.52  -19.72   -6.19
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN     NaN     NaN     NaN
 2002     NaN     NaN     NaN     NaN     NaN
 2003     NaN     NaN     NaN     NaN     NaN
 2004     NaN     NaN    8.43   -9.49   -5.70
 2005   13.44   18.97   19.29    4.59   12.10
 2006    3.50    3.46  -10.34    9.03    8.61
 2007   -7.13  -13.77   -4.10  -13.76    1.75
 2008   12.91    2.41    5.77   39.19    4.87
 2009    0.69    9.43    1.50   -5.22   -2.24
 2010    9.35   14.18    1.23   14.89    6.42
 2011   -5.11    5.54   -0.81  -17.23   -6.93
 2012    2.41    4.96   -1.16    4.13    1.36
 2013   -0.23   -5.18   -8.60    6.07    4.50
 2014    4.64    8.81   -3.60    9.15    3.22
 2015   -1.12    2.47   -1.97   -9.96    3.82
 2016    1.46   -3.28   20.32   -0.47   -6.15
 2017   11.30    8.93    4.48   31.13    1.64
 2018    4.02    3.80   14.14    6.94   -5.25
 2019    4.73    0.89    1.37   13.12    3.30
 2020    5.30   12.65   17.79    8.84  -12.41
 2021   -0.24   -1.38    2.80   -5.00    2.52
 2022    3.67   -9.63    8.08   -1.45   15.84
 2023    9.54   14.66   18.21   18.23   -7.91
 2024    7.61   13.49   -2.04   14.84    3.48
 2025   -6.71  -12.83   -7.22   -2.57   -4.70
 2026    3.34    9.46   16.87   -5.54   -3.84
 2027    7.60   14.05   15.84   -1.16    3.75
 2028   10.26   14.11    5.71   26.42   -3.13
 2029    4.54    6.20    5.65    8.92   -1.22
 2030   11.77   11.58   -1.39   34.49    2.34
 2031    8.04   -8.76   17.53    6.70   16.43
 2032   -8.73  -18.13   -2.85  -12.04   -2.31
 2033   17.54   19.46   17.19   38.61   -1.23
 2034    2.23   19.62   -1.63  -11.61    1.94
 2035    8.91    3.62   13.69   13.47    6.20
 2036   11.57   13.47    2.70   22.70    6.98
 2037    9.62   14.40   -2.13   12.12   11.77
 2038    9.17   14.80   -4.53   32.54   -5.28
 2039    7.80   13.12   -0.97   15.37    3.25
 2040    6.40    2.05   -2.27   27.90   -1.73
 2041    3.23   11.16    1.29   -1.01    1.52
 2042   10.35   18.94   -2.08   14.55    8.42
 2043   13.15   19.70    5.83   21.30    6.10
 2044    5.16    6.25    3.61   -0.64   10.13
 2045    8.34    1.36    4.83   29.65   -1.05
 2046    9.22   11.68   17.42    9.55    1.19
 2047    5.07   -9.04  -16.84   27.33   13.65
 2048    8.99   17.43   -2.09   14.76    4.95
 2049   13.18   15.65    8.31   16.23   12.02
 2050   10.82    8.89   31.82    3.36    3.95
 2051    3.98   13.21    6.54  -11.74    7.56
 2052    6.89    1.33   11.89   15.92    0.54
 2053    5.59    5.19   -0.90   -1.16   16.04
 2054    7.26    5.60    5.59   22.92   -3.15
 2055    3.84    3.48   17.02   -6.74    3.69
 2056    8.83   18.90   -1.91   14.92    2.93
 2057   12.80    0.75   10.35   30.65    9.74
 2058    5.82   17.45    3.28    1.32    1.68
 2059    9.67   -3.80    2.26   31.61    7.86
 2060    5.56   15.08    4.39   12.45   -7.21
 2061   11.47   10.43   26.98   -5.84   15.84
 2062   22.14   23.59   -2.12   63.11    3.99
 2063   10.63    2.27   10.42   19.51   10.35
 2064   -0.52   -7.44   -6.87    0.33    8.92
 2065   16.11   20.56   -3.38   30.96   13.75
 2066    7.86   14.15   11.58    0.55    6.11
 2067    3.50    7.72   -8.28   10.23    2.67
 2068   16.09    9.14   12.05   44.43    1.23
 2069   13.14   23.96   24.35    5.83    2.39
 2070   14.07   23.88   26.02    7.14    3.36
 2071   16.01   23.91   25.95   -2.60   17.93
 2072   18.74   26.40   34.62   -2.48   18.87
 2073    9.00   25.21    8.83   -8.02    9.75
 2074   18.38   29.98   25.30   26.91   -3.11
 2075    5.02    9.71   26.00  -18.03    5.56
 2076   11.98    8.27   27.43    5.68    9.48
 2077   19.53   36.75   22.45    9.55   11.49
 2078    6.15   13.20   17.68   11.89  -12.49
 2079   18.45   27.54   36.48    9.88    5.45
 2080   17.12   11.34   13.43    2.74   36.37
 2081    8.82   22.04    9.97   -1.73    5.79
 2082   20.87   23.93   24.42   35.56    3.73
 2083   15.19   25.02   45.41   -6.52    3.93
 2084   14.94   18.33   22.41    2.58   17.13
 2085   12.15   10.94   19.40   14.44    6.21
 2086   18.39   17.37   29.10    4.09   23.58
 2087    9.60   23.41    8.16   -2.11    8.83
 2088   16.91   31.94   28.13   -6.73   16.15
 2089   21.67   32.75   24.13   22.11   10.41
 2090   15.76   18.94   17.35   11.23   15.77
 2091   26.42   38.07   18.98   28.10   20.58
 2092   17.85   30.77    7.01   15.72   16.48
 2093   13.83   27.55    9.69   18.02    1.87
 2094   18.18   33.77   25.88    4.45   11.24
 2095   21.21   33.80   32.07   -3.60   23.72
 2096   17.52   21.78   26.79    9.15   14.44
 2097   27.27   23.87   25.50   23.57   34.38
 2098   24.92   30.82   23.31   32.16   15.19
 2099   19.33   21.29   43.00   13.31    6.18
 2100   27.07   27.39   62.75   10.52   15.62
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN     NaN     NaN     NaN
 2002     NaN     NaN     NaN     NaN     NaN
 2003     NaN     NaN     NaN     NaN     NaN
 2004     NaN     NaN    8.50    0.07    0.19
 2005   -4.57  -11.23   -5.34    5.29   -6.65
 2006    2.78   -5.39    0.97   13.51    1.95
 2007    1.84    5.85   14.05  -12.63    1.95
 2008   -6.67   -0.28   -0.91  -22.37   -3.00
 2009   -7.24  -12.95   -6.72   -6.06   -3.84
 2010   -0.19   14.20  -11.42   -6.37    0.82
 2011   -1.79   -0.51   12.56  -23.04    4.71
 2012    6.53   -6.96   14.38   11.81    7.86
 2013   -2.69   25.44  -15.45   -8.15  -12.61
 2014    0.29    0.10    2.11    0.34   -0.87
 2015    4.78   -2.26    1.46    2.61   14.74
 2016   -3.18   -4.24   14.48  -14.32   -5.39
 2017    4.38    6.30    0.10    7.65    3.07
 2018    5.91    0.44   -4.37   22.36    4.02
 2019    8.38   21.22    0.10    4.35    6.85
 2020    5.45    8.72   13.14    7.61   -4.39
 2021    6.20    9.06   20.47    6.94   -6.75
 2022    1.83    5.55   11.28  -10.48    2.32
 2023    2.84   13.79   -2.99   -9.51    8.04
 2024    9.15    2.61   15.98   12.41    7.10
 2025   -4.29    2.65   -7.44  -15.24    1.21
 2026    5.80  -22.71    3.36   31.62    9.79
 2027   -9.52  -14.62   -0.44  -11.88   -9.68
 2028    9.98   22.04   16.54   -5.06    7.83
 2029    0.76    5.87   23.70  -13.29   -7.87
 2030   -3.93   10.36   -4.23  -17.95   -3.96
 2031    6.32    4.29  -12.43   29.15    2.22
 2032    2.31   -0.13    6.12    0.22    3.40
 2033    5.03   -0.71   11.85    2.80    6.89
 2034    4.89   17.81    3.64    0.70   -1.48
 2035   13.20   18.20   11.54   22.30    2.70
 2036    7.12   15.77    3.48   10.84   -0.57
 2037   11.04    6.18    2.00   20.94   13.18
 2038   10.76   14.45   20.65   17.73   -4.97
 2039    4.85   11.13    8.30   -3.68    4.28
 2040    6.54    7.61   10.60    8.63    1.08
 2041    8.48    0.39   11.05   19.39    4.38
 2042    6.64    7.54   18.37    2.51    1.12
 2043    3.85   -6.02   10.82    1.70    8.93
 2044   10.26   14.49   -5.17   20.07    9.40
 2045    9.25   25.02    1.76    1.55    7.79
 2046    4.75  -10.56    0.02    6.92   18.93
 2047   -0.24    8.02    2.41  -18.77    6.38
 2048    9.54   10.20   17.20   11.22    2.25
 2049    7.73    9.14    9.06    2.80    9.71
 2050    5.19    7.77    3.18    2.34    6.81
 2051    2.78   10.86   -9.02    7.88    0.09
 2052    2.74   -3.54   -5.05    5.98   10.71
 2053   14.13    8.87   19.35   36.70   -3.80
 2054    8.52    7.81    1.27   14.02    9.62
 2055    1.60    7.71  -12.25    2.51    5.43
 2056   17.31   12.35    5.29   38.87   11.98
 2057    8.49    4.58    8.24   27.71   -4.00
 2058    8.33   -2.36   15.81   31.75   -7.40
 2059    2.54    3.56    5.15   -2.41    3.98
 2060    9.87    8.65    3.48   13.25   12.53
 2061    9.86   -2.40   16.38   19.56    7.46
 2062   12.73   -0.04   27.85    5.87   18.44
 2063    3.65    7.47   -9.27   27.12   -9.90
 2064    5.22    2.07    5.63    5.02    7.70
 2065    7.91    8.06   -0.19   18.06    5.05
 2066    2.68  -20.51    2.15   17.12   10.32
 2067   11.27  -11.09   -5.40   37.33   19.89
 2068    0.79   13.48   -1.42  -25.34   13.41
 2069   18.77   26.56    6.35   40.04    3.39
 2070    8.90    3.72    7.14    5.27   17.44
 2071   22.65   23.69   35.23   43.98   -4.61
 2072   22.78   20.18   40.46   41.84   -3.17
 2073   16.50    8.17   14.17   44.98    1.49
 2074    9.70   23.20   10.96    8.36   -1.27
 2075   12.72  -11.75    4.06   29.67   25.01
 2076    9.52   17.15   17.45    1.84    4.01
 2077    9.23   18.30   25.37   -1.11   -1.00
 2078   18.19   23.10   35.63    3.15   14.38
 2079   16.98   17.45   13.52   20.90   15.75
 2080   11.34   21.65   22.48    0.41    4.05
 2081   15.99   17.95   12.03   30.11    5.47
 2082    8.56    6.76   18.18   14.19   -1.31
 2083   14.94   12.76   12.73   37.38   -0.26
 2084    2.51   10.74   16.82   -8.88   -4.87
 2085   18.97   21.62   35.44   14.56    8.95
 2086    4.56   -1.30    3.95    1.30   12.55
 2087   11.23   17.63   25.18    3.66    2.47
 2088   11.19   25.15    8.48   -6.95   16.51
 2089    9.06    9.12   19.34   -0.79    9.97
 2090   10.62   10.51   20.46    4.02    9.29
 2091   13.71   18.82   16.53   -1.66   20.22
 2092   10.98    2.42   34.70   -6.88   16.30
 2093   21.30   18.25   21.37   40.23    8.13
 2094   14.57    5.45   16.77   33.39    5.04
 2095   14.56   24.29   27.16    5.73    5.02
 2096   18.76   27.26   22.23   22.93    5.84
 2097   27.69   25.96   38.24   43.97    8.31
 2098   21.00   20.03   35.02   25.47    8.33
 2099   13.19   16.42    3.86   -1.65   29.29
 2100   14.88   16.39   14.34   24.70    5.90
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN     NaN     NaN     NaN
 2002     NaN     NaN     NaN     NaN     NaN
 2003     NaN     NaN     NaN     NaN     NaN
 2004     NaN     NaN   -4.06  -16.93   -1.33
 2005   -2.21    9.98  -18.73   -5.43    1.87
 2006    5.72   -2.44    4.32   29.66   -6.34
 2007    4.57   -6.67   12.22   10.55    3.60
 2008   -1.33  -12.04   -5.61    2.80    7.13
 2009   15.26   17.69   17.86   24.53    3.75
 2010   -1.15   -2.46   14.01    6.04  -16.57
 2011   12.66   -5.47   10.88   33.87   11.38
 2012   14.52    7.05   11.10   31.15    9.34
 2013   -1.40   -8.23    4.69   -2.73    1.11
 2014    8.37   15.94   -8.61   12.08   10.88
 2015   -9.17   -5.70    3.05  -24.59   -7.82
 2016    7.95   -6.44  -10.88   42.72    4.26
 2017    8.92  -10.00    7.89   32.67    5.68
 2018    5.89    6.14    5.49    6.26    5.66
 2019    5.96    6.55   -1.97    3.92   12.69
 2020   -1.90   -2.82   17.43  -16.39   -2.64
 2021    2.08    8.64   -5.16    3.79    0.28
 2022   11.10   -1.36   13.76   22.51   10.13
 2023   11.84   20.45    4.24   26.59   -2.20
 2024    3.03   -7.03   -3.49    1.67   17.03
 2025   -6.98    4.49   -4.07  -21.44   -6.55
 2026   11.37    2.36   -1.31   27.71   14.18
 2027    8.38    4.76   17.58    2.84    9.56
 2028    6.36    8.40   13.21   -0.37    5.46
 2029   -1.54   -2.32    8.44   -6.07   -4.11
 2030    7.40   22.40   -9.33    8.78    5.49
 2031   -0.88    4.15   -1.56  -11.06    3.83
 2032    8.55   -2.11   18.04   11.75    8.13
 2033    2.00   -4.07   12.33   -0.25    1.71
 2034   13.67   19.69    9.17   25.59    1.95
 2035    2.86  -14.87   -5.79   28.21    2.64
 2036    3.02   10.68   24.37  -10.58   -6.97
 2037    2.35   -3.54    4.92   15.72   -5.62
 2038   -0.01    4.39   -8.46    6.60   -3.21
 2039   16.26   28.95   16.11   27.60   -3.53
 2040    4.27   -6.54    3.41   21.84   -0.70
 2041   -8.43    7.64   -4.64  -26.74   -9.26
 2042    9.46    6.59   -2.93   31.85    1.97
 2043    4.98    1.24   12.43   -3.65   10.04
 2044    6.73   -9.37   13.28   29.24   -3.09
 2045   10.48    0.26    3.06   36.70    2.45
 2046    5.29    0.44   13.02  -12.87   18.91
 2047    5.62    5.70    8.14    0.47    8.06
 2048    9.88   13.40    8.96   13.76    4.39
 2049   18.64   19.95   -0.80   30.52   21.30
 2050   -1.21   -3.75    9.70   -3.18   -5.09
 2051   -7.48   -2.36   -1.09  -17.47   -7.93
 2052    1.40   -0.07   -4.95   10.94   -0.85
 2053    2.89   10.74    3.22    5.64   -6.12
 2054   -0.06    6.38    6.28  -15.37    2.82
 2055   10.68    9.73  -10.52   28.50   11.53
 2056    5.25   -2.65    7.55    7.39    8.41
 2057   16.87   19.14   -4.62   30.89   18.39
