Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
        129.7    22.0   125.2   196.1   175.6
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual     DJF     MAM     JJA     SON
 1960    1.61  -10.90    7.78   -1.17    3.48
 1961    2.67    0.76   -9.56    0.67    0.95
 1962    5.53  -39.24   12.99   -1.37   14.13
 1963   -0.01   51.69   11.95   -0.83  -13.28
 1964    2.44  -10.95   15.75  -11.11   12.30
 1965    2.06   45.83   -1.73    7.17   -4.67
 1966    8.96  -10.74   23.67    5.54    5.56
 1967    0.83  -19.27   -4.62    6.39    2.64
 1968    1.44   22.07   20.79   -3.60   -8.01
 1969    7.73   18.50   22.28   16.07  -10.12
 1970    0.04  -22.09   -4.63    4.31    2.10
 1971    3.32   14.41   -5.05    8.27    1.21
 1972   -0.32    8.05    3.24   -1.57   -1.36
 1973   -2.87   27.31    8.18   -8.50   -7.44
 1974    4.49   26.72    9.70   -1.63    6.02
 1975    1.15   18.44   -5.32   -2.98    7.86
 1976    2.07   53.99   -1.36   -1.20    2.54
 1977   -6.71    4.18  -15.66   -0.99   -8.24
 1978    8.17    7.58    9.01    5.35    8.85
 1979    2.06   12.55    5.44    5.86   -7.42
 1980    4.00  -17.56    2.93   -0.13   11.89
 1981   -1.48  -29.52    6.82   -1.21   -4.54
 1982    4.34   49.44    3.85    1.90    2.33
 1983  -18.51  -60.83  -30.05   -7.20  -18.15
 1984   -3.21   14.83    5.91   -3.63  -11.32
 1985    2.28   -6.05   15.39   -1.89   -1.46
 1986   -5.72   11.44   -9.26   -9.19   -1.15
 1987  -10.00  -41.95  -15.57   -5.39   -7.56
 1988    0.89   -5.18    2.71   -0.39    1.68
 1989   -6.33  -39.88   -4.41   -0.52  -10.39
 1990   -1.77  -32.00  -11.75    5.29    0.91
 1991   -0.84   24.24   19.46    2.17  -21.78
 1992    4.88  -53.84    5.68    1.51   14.75
 1993    3.00  -36.96    4.56   12.28   -3.97
 1994    3.65    9.45   -2.71    2.80    8.37
 1995   -0.84  -41.49   -2.09   -0.31    3.98
 1996    4.31   33.11   27.67   -5.60   -4.38
 1997    3.12  -43.52   11.50    4.75    0.50
 1998   -2.17  -16.16  -19.94   -8.27   18.88
 1999    4.31   55.70  -16.03    5.58   11.55
 2000   -5.40  -24.88  -12.24    5.62  -10.63
 2001   -6.89  -35.80   -6.99  -10.18    0.31
 2002   -0.93   -2.82    6.91    8.25  -16.57
 2003  -19.33   16.55  -14.71  -11.67  -35.48
 2004  -11.82  -18.32  -17.27  -21.25    3.38
 2005  -20.55  -17.37  -11.99  -44.86   -0.05
 2006   -3.11   30.40   -4.63  -14.58    6.70
